CladeA,CladeB,CladeC,CladeD,CladeE,CladeF,CladeG,CladeH,CladeI,,,,,,,,,,,,,,value,group
,,0.01084247,,,,,,,,,,,,,,,,,,,,0.03784369,C
,,0.01118919,,,,,,,,,,,,,,,,,,,,0.04337772,C
,,0.01084247,,,,,,,,,,,,,,,,,,,,0.04926327,C
,,0.01069248,,,,,,,,,,,,,,,,,,,,0.04919428,C
,,0.01069248,,,,,,,,,,,,,,,,,,,,0.04360495,C
,,0.01084247,,,,,,,,,,,,,,,,,,,,0.04933539,C
,,0.01069248,,,,,,,,,,,,,,,,,,,,0.04964243,C
,,0.01084247,,,,,,,,,,,,,,,,,,,,0.05470786,C
,,0.01118919,,,,,,,,,,,,,,,,,,,,0.04344393,C
,,0.01672665,,,,,,,,,,,,,,,,,,,,0.0328339,C
,,0.01089468,,,,,,,,,,,,,,,,,,,,0.01554295,C
,,0.01672665,,,,,,,,,,,,,,,,,,,,0.02673422,C
,,0.01089468,,,,,,,,,,,,,,,,,,,,0.02679498,C
,,0.01645713,,,,,,,,,,,,,,,,,,,,0.03229939,C
,,0.01084247,,,,,,,,,,,,,,,,,,,,0.02679543,C
,,0.01601279,,,,,,,,,,,,,,,,,,,,0.02141176,C
,,0.01069248,,,,,,,,,,,,,,,,,,,,0.03239135,C
,,0.01592562,,,,,,,,,,,,,,,,,,,,0.03243494,C
,,0.01630715,,,,,,,,,,,,,,,,,,,,0.0267668,C
,,0.02154022,,,,,,,,,,,,,,,,,,,,0.03235973,C
,,0.01592562,,,,,,,,,,,,,,,,,,,,0.03228609,C
,,0.01069248,,,,,,,,,,,,,,,,,,,,0.01607735,C
,,0.01601279,,,,,,,,,,,,,,,,,,,,0.02649075,C
,,0.01592562,,,,,,,,,,,,,,,,,,,,0.02159885,C
,,0.01592562,,,,,,,,,,,,,,,,,,,,0.01038932,C
,,0.01592562,,,,,,,,,,,,,,,,,,,,0.01055128,C
,,0.01608306,,,,,,,,,,,,,,,,,,,,0.01605039,C
,,0.01592562,,,,,,,,,,,,,,,,,,,,0.01605039,C
,,0.01630715,,,,,,,,,,,,,,,,,,,,0.01562238,C
,,0.01630715,,,,,,,,,,,,,,,,,,,,0.00527211,C
,,0.02169765,,,,,,,,,,,,,,,,,,,,0.01562238,C
,,0.01630715,,,,,,,,,,,,,,,,,,,,0.01572111,C
,,0.01608306,,,,,,,,,,,,,,,,,,,,0.01716734,C
,,0.02144345,,,,,,,,,,,,,,,,,,,,0.01722438,C
,,0.02140347,,,,,,,,,,,,,,,,,,,,0.03780265,C
,,0.02175097,,,,,,,,,,,,,,,,,,,,0.02674565,C
,,0.01612292,,,,,,,,,,,,,,,,,,,,0.01046433,C
,,0.01072015,,,,,,,,,,,,,,,,,,,,0.02712541,C
,,0.01587145,,,,,,,,,,,,,,,,,,,,0.00526708,C
,,0.02129925,,,,,,,,,,,,,,,,,,,,0.01611153,C
,,0.0163934,,,,,,,,,,,,,,,,,,,,0.01040843,C
,,0.01630182,,,,,,,,,,,,,,,,,,,,0.01578554,C
,,0.01082016,,,,,,,,,,,,,,,,,,,,0.01088686,C
,,0.0159645,,,,,,,,,,,,,,,,,,,,0.01599545,C
,,0.02151259,,,,,,,,,,,,,,,,,,,,0.01672134,C
,,0.01597078,,,,,,,,,,,,,,,,,,,,0.01613831,C
,,0.01608306,,,,,,,,,,,,,,,,,,,,0.01599545,C
,,0.01085754,,,,,,,,,,,,,,,,,,,,0.01613831,C
,,0.01652498,,,,,,,,,,,,,,,,,,,,0.01672134,C
,,0.01083491,,,,,,,,,,,,,,,,,,,,0.01642042,C
,,0.01650176,,,,,,,,,,,,,,,,,,,,0.01599545,C
,,0.01087956,,,,,,,,,,,,,,,,,,,,0.01642042,C
,,0.0111562,,,,,,,,,,,,,,,,,,,,0.01613831,C
,,0.01085754,,,,,,,,,,,,,,,,,,,,0.01672134,C
,,0.01083491,,,,,,,,,,,,,,,,,,,,0.01642042,C
,,0.01614074,,,,,,,,,,,,,,,,,,,,0.01642042,C
,,0.01087956,,,,,,,,,,,,,,,,,,,,0.01599545,C
,,0.02178224,,,,,,,,,,,,,,,,,,,,0.01642042,C
,,0.0271457,,,,,,,,,,,,,,,,,,,,0.02152904,C
,,0.01630182,,,,,,,,,,,,,,,,,,,,0.01599545,C
,,0.01072015,,,,,,,,,,,,,,,,,,,,0.01049804,C
,,0.01609749,,,,,,,,,,,,,,,,,,,,0.01613831,C
,,0.01621069,,,,,,,,,,,,,,,,,,,,0.02136993,C
,,0.02211553,,,,,,,,,,,,,,,,,,,,0.01049804,C
,,0.01663733,,,,,,,,,,,,,,,,,,,,0.01587072,C
,,0.01655585,,,,,,,,,,,,,,,,,,,,0.01035513,C
,,0.01650176,,,,,,,,,,,,,,,,,,,,0.00524657,C
,,0.01679188,,,,,,,,,,,,,,,,,,,,0.01035513,C
,,0.01658775,,,,,,,,,,,,,,,,,,,,0.01049804,C
,,0.01085754,,,,,,,,,,,,,,,,,,,,0.01088686,C
,,0.01600112,,,,,,,,,,,,,,,,,,,,0.01049804,C
,,0.01622066,,,,,,,,,,,,,,,,,,,,0.01035513,C
,,0.01614475,,,,,,,,,,,,,,,,,,,,0.01035513,C
,,0.01614475,,,,,,,,,,,,,,,,,,,,0.01049804,C
,,0.02188316,,,,,,,,,,,,,,,,,,,,0.01035513,C
,,0.0223825,,,,,,,,,,,,,,,,,,,,0.01049804,C
,,0.02262256,,,,,,,,,,,,,,,,,,,,0.01088686,C
,,0.02803495,,,,,,,,,,,,,,,,,,,,0.01642042,C
,,0.01645171,,,,,,,,,,,,,,,,,,,,0.0105643,C
,,0.01679188,,,,,,,,,,,,,,,,,,,,0.01642042,C
,,0.02208728,,,,,,,,,,,,,,,,,,,,0.0105643,C
,,0.01679188,,,,,,,,,,,,,,,,,,,,0.01613831,C
,,0.0223825,,,,,,,,,,,,,,,,,,,,0.01049804,C
,,0.01629961,,,,,,,,,,,,,,,,,,,,0.01567288,C
,,0.02171915,,,,,,,,,,,,,,,,,,,,0.01035513,C
,,0.02215593,,,,,,,,,,,,,,,,,,,,0.01558053,C
,,0.02739277,,,,,,,,,,,,,,,,,,,,0.01599545,C
,,0.02755935,,,,,,,,,,,,,,,,,,,,0.02122088,C
,,0.02227621,,,,,,,,,,,,,,,,,,,,0.01558053,C
,,0.02262256,,,,,,,,,,,,,,,,,,,,0.01035513,C
,,0.01679188,,,,,,,,,,,,,,,,,,,,0.01567288,C
,,0.0111562,,,,,,,,,,,,,,,,,,,,0.01558053,C
,,0.02193518,,,,,,,,,,,,,,,,,,,,0.01558053,C
,,0.02193518,,,,,,,,,,,,,,,,,,,,0.01558053,C
,,0.02193518,,,,,,,,,,,,,,,,,,,,0.01572963,C
,,0.02208728,,,,,,,,,,,,,,,,,,,,0.01558053,C
,,0.02750546,,,,,,,,,,,,,,,,,,,,0.01599545,C
,,0.02193518,,,,,,,,,,,,,,,,,,,,0.01599545,C
,,0.0271953,,,,,,,,,,,,,,,,,,,,0.02136993,C
,,0.02730322,,,,,,,,,,,,,,,,,,,,0.01599545,C
,,0.03309633,,,,,,,,,,,,,,,,,,,,0.01572963,C
,,0.02732779,,,,,,,,,,,,,,,,,,,,0.02108282,C
,,0.02750546,,,,,,,,,,,,,,,,,,,,0.02104736,C
,,0.02752591,,,,,,,,,,,,,,,,,,,,0.02137142,C
,,0.02213401,,,,,,,,,,,,,,,,,,,,0.0159366,C
,,0.02251575,,,,,,,,,,,,,,,,,,,,0.01040843,C
,,0.02215593,,,,,,,,,,,,,,,,,,,,0.01554966,C
,,0.02199592,,,,,,,,,,,,,,,,,,,,0.02095992,C
,,0.02213401,,,,,,,,,,,,,,,,,,,,0.01611153,C
,,0.02213435,,,,,,,,,,,,,,,,,,,,0.01598779,C
,,0.03290234,,,,,,,,,,,,,,,,,,,,0.01064827,C
,,0.02783963,,,,,,,,,,,,,,,,,,,,0.01578474,C
,,0.02199592,,,,,,,,,,,,,,,,,,,,0.02116508,C
,,0.02122497,,,,,,,,,,,,,,,,,,,,0.01579256,C
,,0.027567,,,,,,,,,,,,,,,,,,,,0.01572963,C
,,0.0223263,,,,,,,,,,,,,,,,,,,,0.01049883,C
,,0.02831373,,,,,,,,,,,,,,,,,,,,0.01618962,C
,,0.01717341,,,,,,,,,,,,,,,,,,,,0.01034013,C
,,0.03908149,,,,,,,,,,,,,,,,,,,,0.01603097,C
,,0.02752322,,,,,,,,,,,,,,,,,,,,0.0105635,C
,,0.03317408,,,,,,,,,,,,,,,,,,,,0.01082589,C
,,0.03362583,,,,,,,,,,,,,,,,,,,,0.01049883,C
,,0.02685599,,,,,,,,,,,,,,,,,,,,0.01034013,C
,,0.02129925,,,,,,,,,,,,,,,,,,,,0.01562743,C
,,0.02669374,,,,,,,,,,,,,,,,,,,,0.0105635,C
,,0.02685599,,,,,,,,,,,,,,,,,,,,0.02145763,C
,,0.02685599,,,,,,,,,,,,,,,,,,,,0.02685228,C
,,0.02669374,,,,,,,,,,,,,,,,,,,,0.01598779,C
,,0.02697236,,,,,,,,,,,,,,,,,,,,0.01040843,C
,,0.02685599,,,,,,,,,,,,,,,,,,,,0.01578554,C
,,0.02669374,,,,,,,,,,,,,,,,,,,,0.01591123,C
,,0.02685599,,,,,,,,,,,,,,,,,,,,0.02182997,C
,,0.01605567,,,,,,,,,,,,,,,,,,,,0.01646952,C
,,0.01602462,,,,,,,,,,,,,,,,,,,,0.01626782,C
,,0.02154464,,,,,,,,,,,,,,,,,,,,0.01603097,C
,,0.01587145,,,,,,,,,,,,,,,,,,,,0.01648497,C
,,0.02124886,,,,,,,,,,,,,,,,,,,,0.01622543,C
,,0.02113792,,,,,,,,,,,,,,,,,,,,0.01049883,C
,,0.02124886,,,,,,,,,,,,,,,,,,,,0.01563414,C
,,0.02113792,,,,,,,,,,,,,,,,,,,,0.01585514,C
,,0.02113792,,,,,,,,,,,,,,,,,,,,0.01577048,C
,,0.02113792,,,,,,,,,,,,,,,,,,,,0.01577048,C
,,0.02113792,,,,,,,,,,,,,,,,,,,,0.02137422,C
,,0.02124886,,,,,,,,,,,,,,,,,,,,0.02206936,C
,,0.02154464,,,,,,,,,,,,,,,,,,,,0.02233947,C
,,0.02119892,,,,,,,,,,,,,,,,,,,,0.02773658,C
,,0.0163934,,,,,,,,,,,,,,,,,,,,0.01610631,C
,,0.02154464,,,,,,,,,,,,,,,,,,,,0.01648497,C
,,0.02697236,,,,,,,,,,,,,,,,,,,,0.02176532,C
,,0.02697236,,,,,,,,,,,,,,,,,,,,0.01648497,C
,,0.02101459,,,,,,,,,,,,,,,,,,,,0.02206936,C
,,0.02119943,,,,,,,,,,,,,,,,,,,,0.01596181,C
,,0.02120694,,,,,,,,,,,,,,,,,,,,0.02136679,C
,,0.02119892,,,,,,,,,,,,,,,,,,,,0.0216789,C
,,0.03254905,,,,,,,,,,,,,,,,,,,,0.02693601,C
,,0.02138632,,,,,,,,,,,,,,,,,,,,0.02709478,C
,,0.02693528,,,,,,,,,,,,,,,,,,,,0.02193499,C
,,0.0266663,,,,,,,,,,,,,,,,,,,,0.02233947,C
,,0.02693528,,,,,,,,,,,,,,,,,,,,0.01648497,C
,,0.03827751,,,,,,,,,,,,,,,,,,,,0.01082589,C
,,0.03258503,,,,,,,,,,,,,,,,,,,,0.02162086,C
,,0.02687316,,,,,,,,,,,,,,,,,,,,0.02162086,C
,,0.03229271,,,,,,,,,,,,,,,,,,,,0.02162086,C
,,0.03232726,,,,,,,,,,,,,,,,,,,,0.02176532,C
,,0.02693528,,,,,,,,,,,,,,,,,,,,0.02716786,C
,,0.03275534,,,,,,,,,,,,,,,,,,,,0.02162086,C
,,0.03208398,,,,,,,,,,,,,,,,,,,,0.02687541,C
,,0.03212419,,,,,,,,,,,,,,,,,,,,0.02715368,C
,,0.03821732,,,,,,,,,,,,,,,,,,,,0.03275231,C
,,0.02662705,,,,,,,,,,,,,,,,,,,,0.02702493,C
,,0.03235254,,,,,,,,,,,,,,,,,,,,0.02716786,C
,,0.02658837,,,,,,,,,,,,,,,,,,,,0.02720532,C
,,0.04903681,,,,,,,,,,,,,,,,,,,,0.02198968,C
,,0.04946264,,,,,,,,,,,,,,,,,,,,0.01693968,C
,,0.04330525,,,,,,,,,,,,,,,,,,,,0.0216789,C
,,0.04927852,,,,,,,,,,,,,,,,,,,,0.02170955,C
,,0.05533443,,,,,,,,,,,,,,,,,,,,0.02198968,C
,,0.0550384,,,,,,,,,,,,,,,,,,,,0.02191166,C
,,0.04931289,,,,,,,,,,,,,,,,,,,,0.03255846,C
,,0.05503577,,,,,,,,,,,,,,,,,,,,0.02751418,C
,,0.0552853,,,,,,,,,,,,,,,,,,,,0.02170955,C
,,0.04884414,,,,,,,,,,,,,,,,,,,,0.02103917,C
,,0.03819405,,,,,,,,,,,,,,,,,,,,0.0270869,C
,,0.02798873,,,,,,,,,,,,,,,,,,,,0.0218286,C
,,0.0106387,,,,,,,,,,,,,,,,,,,,0.02783159,C
,,0.02140061,,,,,,,,,,,,,,,,,,,,0.01652096,C
,,0.02160097,,,,,,,,,,,,,,,,,,,,0.03858394,C
,,0.02684884,,,,,,,,,,,,,,,,,,,,0.0270602,C
,,0.02147004,,,,,,,,,,,,,,,,,,,,0.03270681,C
,,0.02697227,,,,,,,,,,,,,,,,,,,,0.03312399,C
,,0.02702475,,,,,,,,,,,,,,,,,,,,0.02649844,C
,,0.02697227,,,,,,,,,,,,,,,,,,,,0.02095992,C
,,0.02154689,,,,,,,,,,,,,,,,,,,,0.02634656,C
,,0.02710299,,,,,,,,,,,,,,,,,,,,0.02649844,C
,,0.02686689,,,,,,,,,,,,,,,,,,,,0.02649844,C
,,0.01136731,,,,,,,,,,,,,,,,,,,,0.02634656,C
,,0.02126827,,,,,,,,,,,,,,,,,,,,0.02666302,C
,,0.01636578,,,,,,,,,,,,,,,,,,,,0.02649844,C
,,0.00558592,,,,,,,,,,,,,,,,,,,,0.02634656,C
,,0.00546362,,,,,,,,,,,,,,,,,,,,0.02649844,C
,,0.01121133,,,,,,,,,,,,,,,,,,,,0.01565453,C
,,0.01121133,,,,,,,,,,,,,,,,,,,,0.01569493,C
,,0.01070402,,,,,,,,,,,,,,,,,,,,0.02125278,C
,,0.01085401,,,,,,,,,,,,,,,,,,,,0.01554966,C
,,0.01070402,,,,,,,,,,,,,,,,,,,,0.02092678,C
,,0.01083163,,,,,,,,,,,,,,,,,,,,0.02080776,C
,,0.01177939,,,,,,,,,,,,,,,,,,,,0.02092678,C
,,0.01189274,,,,,,,,,,,,,,,,,,,,0.02080776,C
,,0.03211722,,,,,,,,,,,,,,,,,,,,0.02080776,C
,,0.02134373,,,,,,,,,,,,,,,,,,,,0.02080776,C
,,0.00557446,,,,,,,,,,,,,,,,,,,,0.02080776,C
,,0.02208894,,,,,,,,,,,,,,,,,,,,0.02092678,C
,,0.01061447,,,,,,,,,,,,,,,,,,,,0.02125278,C
,,0.01595518,,,,,,,,,,,,,,,,,,,,0.02103971,C
,,0.01056752,,,,,,,,,,,,,,,,,,,,0.01611153,C
,,0.00528273,,,,,,,,,,,,,,,,,,,,0.02125278,C
,,0.01062568,,,,,,,,,,,,,,,,,,,,0.02666302,C
,,0.0105867,,,,,,,,,,,,,,,,,,,,0.02666302,C
,,0.0105867,,,,,,,,,,,,,,,,,,,,0.02080304,C
,,0.0105867,,,,,,,,,,,,,,,,,,,,0.02071002,C
,,0.0105867,,,,,,,,,,,,,,,,,,,,0.01022273,C
,,0.01592966,,,,,,,,,,,,,,,,,,,,0.02103971,C
,,0.02135716,,,,,,,,,,,,,,,,,,,,0.03217255,C
,,0.01059472,,,,,,,,,,,,,,,,,,,,0.0211719,C
,,0.01059472,,,,,,,,,,,,,,,,,,,,0.02659711,C
,,0.01059728,,,,,,,,,,,,,,,,,,,,0.02615732,C
,,0.01061447,,,,,,,,,,,,,,,,,,,,0.02659711,C
,,0.01602133,,,,,,,,,,,,,,,,,,,,0.03779513,C
,,0.01034013,,,,,,,,,,,,,,,,,,,,0.03207377,C
,,0.01570265,,,,,,,,,,,,,,,,,,,,0.02654215,C
,,0.01085248,,,,,,,,,,,,,,,,,,,,0.03196211,C
,,0.01596096,,,,,,,,,,,,,,,,,,,,0.03215502,C
,,0.01666501,,,,,,,,,,,,,,,,,,,,0.02659711,C
,,0.01610386,,,,,,,,,,,,,,,,,,,,0.03223159,C
,,0.01596096,,,,,,,,,,,,,,,,,,,,0.03190266,C
,,0.01610386,,,,,,,,,,,,,,,,,,,,0.03179311,C
,,0.01666501,,,,,,,,,,,,,,,,,,,,0.03783413,C
,,0.01637219,,,,,,,,,,,,,,,,,,,,0.0264673,C
,,0.01596096,,,,,,,,,,,,,,,,,,,,0.03184322,C
,,0.01637219,,,,,,,,,,,,,,,,,,,,0.02600115,C
,,0.01610386,,,,,,,,,,,,,,,,,,,,0.04886458,C
,,0.01666501,,,,,,,,,,,,,,,,,,,,0.04909901,C
,,0.01637219,,,,,,,,,,,,,,,,,,,,0.04307687,C
,,0.01637219,,,,,,,,,,,,,,,,,,,,0.04892942,C
,,0.01596096,,,,,,,,,,,,,,,,,,,,0.05481465,C
,,0.01637219,,,,,,,,,,,,,,,,,,,,0.05472179,C
,,0.02148068,,,,,,,,,,,,,,,,,,,,0.04900002,C
,,0.01596096,,,,,,,,,,,,,,,,,,,,0.05472135,C
,,0.01048262,,,,,,,,,,,,,,,,,,,,0.0550059,C
,,0.01610386,,,,,,,,,,,,,,,,,,,,0.04835288,C
,,0.02133536,,,,,,,,,,,,,,,,,,,,0.03785761,C
,,0.01048262,,,,,,,,,,,,,,,,,,,,0.0274786,C
,,0.01585521,,,,,,,,,,,,,,,,,,,,0.01037838,C
,,0.01033967,,,,,,,,,,,,,,,,,,,,0.02106607,C
,,0.00523122,,,,,,,,,,,,,,,,,,,,0.02139492,C
,,0.01033967,,,,,,,,,,,,,,,,,,,,0.02671013,C
,,0.01048262,,,,,,,,,,,,,,,,,,,,0.02133661,C
,,0.01085248,,,,,,,,,,,,,,,,,,,,0.02682219,C
,,0.01048262,,,,,,,,,,,,,,,,,,,,0.02691688,C
,,0.01033967,,,,,,,,,,,,,,,,,,,,0.02682219,C
,,0.01033967,,,,,,,,,,,,,,,,,,,,0.02155649,C
,,0.01048262,,,,,,,,,,,,,,,,,,,,0.02713905,C
,,0.01033967,,,,,,,,,,,,,,,,,,,,0.02689886,C
,,0.01048262,,,,,,,,,,,,,,,,,,,,0.01095057,C
,,0.01085248,,,,,,,,,,,,,,,,,,,,0.02100547,C
,,0.01637219,,,,,,,,,,,,,,,,,,,,0.01599017,C
,,0.01053544,,,,,,,,,,,,,,,,,,,,0.00524657,C
,,0.01637219,,,,,,,,,,,,,,,,,,,,0.00524504,C
,,0.01053544,,,,,,,,,,,,,,,,,,,,0.01089798,C
,,0.01610386,,,,,,,,,,,,,,,,,,,,0.01089798,C
,,0.01048262,,,,,,,,,,,,,,,,,,,,0.01035513,C
,,0.01564391,,,,,,,,,,,,,,,,,,,,0.01049804,C
,,0.01033967,,,,,,,,,,,,,,,,,,,,0.01035513,C
,,0.01556497,,,,,,,,,,,,,,,,,,,,0.01064827,C
,,0.01596096,,,,,,,,,,,,,,,,,,,,0.01115372,C
,,0.02118627,,,,,,,,,,,,,,,,,,,,0.01126481,C
,,0.01556497,,,,,,,,,,,,,,,,,,,,0.03195964,C
,,0.01033967,,,,,,,,,,,,,,,,,,,,0.02099397,C
,,0.01564391,,,,,,,,,,,,,,,,,,,,0.00524878,C
,,0.01556497,,,,,,,,,,,,,,,,,,,,0.02177897,C
,,0.01556497,,,,,,,,,,,,,,,,,,,,0.01063667,C
,,0.01556497,,,,,,,,,,,,,,,,,,,,0.01596484,C
,,0.0157141,,,,,,,,,,,,,,,,,,,,0.01075149,C
,,0.01556497,,,,,,,,,,,,,,,,,,,,0.00510891,C
,,0.01596096,,,,,,,,,,,,,,,,,,,,0.0104335,C
,,0.01596096,,,,,,,,,,,,,,,,,,,,0.00558265,C
,,0.02133536,,,,,,,,,,,,,,,,,,,,0.01066414,C
,,0.01596096,,,,,,,,,,,,,,,,,,,,0.01135593,C
,,0.0157141,,,,,,,,,,,,,,,,,,,,0.01081142,C
,,0.02106718,,,,,,,,,,,,,,,,,,,,0.01066414,C
,,0.02101832,,,,,,,,,,,,,,,,,,,,0.01081142,C
,,0.02135584,,,,,,,,,,,,,,,,,,,,0.01135593,C
,,0.01579143,,,,,,,,,,,,,,,,,,,,0.01106288,C
,,0.01034013,,,,,,,,,,,,,,,,,,,,0.01066414,C
,,0.01548213,,,,,,,,,,,,,,,,,,,,0.01106288,C
,,0.02089329,,,,,,,,,,,,,,,,,,,,0.01081142,C
,,0.01602133,,,,,,,,,,,,,,,,,,,,0.01135593,C
,,0.01602347,,,,,,,,,,,,,,,,,,,,0.01106288,C
,,0.01049966,,,,,,,,,,,,,,,,,,,,0.01106288,C
,,0.01563498,,,,,,,,,,,,,,,,,,,,0.01066414,C
,,0.02112455,,,,,,,,,,,,,,,,,,,,0.01106288,C
,,0.01564686,,,,,,,,,,,,,,,,,,,,0.01614436,C
,,0.0157141,,,,,,,,,,,,,,,,,,,,0.01066414,C
,,0.01058327,,,,,,,,,,,,,,,,,,,,0.00522876,C
,,0.01625707,,,,,,,,,,,,,,,,,,,,0.01081142,C
,,0.01036143,,,,,,,,,,,,,,,,,,,,0.01601464,C
,,0.01603382,,,,,,,,,,,,,,,,,,,,0.00522876,C
,,0.01049676,,,,,,,,,,,,,,,,,,,,0.01057769,C
,,0.01091456,,,,,,,,,,,,,,,,,,,,0.00508149,C
,,0.01058327,,,,,,,,,,,,,,,,,,,,0,C
,,0.01036143,,,,,,,,,,,,,,,,,,,,0.00508149,C
,,0.01564794,,,,,,,,,,,,,,,,,,,,0.00522876,C
,,0.01049676,,,,,,,,,,,,,,,,,,,,0.00558265,C
,,0.02136686,,,,,,,,,,,,,,,,,,,,0.00522876,C
,,0.02674788,,,,,,,,,,,,,,,,,,,,0.00508149,C
,,0.01602347,,,,,,,,,,,,,,,,,,,,0.00508149,C
,,0.01034013,,,,,,,,,,,,,,,,,,,,0.00522876,C
,,0.01570265,,,,,,,,,,,,,,,,,,,,0.00508149,C
,,0.01578974,,,,,,,,,,,,,,,,,,,,0.00522876,C
,,0.0217735,,,,,,,,,,,,,,,,,,,,0.00558265,C
,,0.0164214,,,,,,,,,,,,,,,,,,,,0.01106288,C
,,0.01618099,,,,,,,,,,,,,,,,,,,,0.00526633,C
,,0.01603382,,,,,,,,,,,,,,,,,,,,0.01106288,C
,,0.01655579,,,,,,,,,,,,,,,,,,,,0.00526633,C
,,0.01641795,,,,,,,,,,,,,,,,,,,,0.01081142,C
,,0.01058327,,,,,,,,,,,,,,,,,,,,0.00522876,C
,,0.01571932,,,,,,,,,,,,,,,,,,,,0.01034782,C
,,0.01592961,,,,,,,,,,,,,,,,,,,,0.00508149,C
,,0.01585516,,,,,,,,,,,,,,,,,,,,0.01027803,C
,,0.01585516,,,,,,,,,,,,,,,,,,,,0.01066414,C
,,0.02148148,,,,,,,,,,,,,,,,,,,,0.01586069,C
,,0.02212948,,,,,,,,,,,,,,,,,,,,0.01027803,C
,,0.02238962,,,,,,,,,,,,,,,,,,,,0.00508149,C
,,0.02766591,,,,,,,,,,,,,,,,,,,,0.01034782,C
,,0.01619526,,,,,,,,,,,,,,,,,,,,0.01027803,C
,,0.00557126,,,,,,,,,,,,,,,,,,,,0.01027803,C
,,0.0108025,,,,,,,,,,,,,,,,,,,,0.01027803,C
,,0.01655579,,,,,,,,,,,,,,,,,,,,0.01043198,C
,,0.02212948,,,,,,,,,,,,,,,,,,,,0.01027803,C
,,0.01605122,,,,,,,,,,,,,,,,,,,,0.01066414,C
,,0.0214565,,,,,,,,,,,,,,,,,,,,0.01066414,C
,,0.02178902,,,,,,,,,,,,,,,,,,,,0.01601464,C
,,0.02699029,,,,,,,,,,,,,,,,,,,,0.01066414,C
,,0.02715242,,,,,,,,,,,,,,,,,,,,0.01043198,C
,,0.02211176,,,,,,,,,,,,,,,,,,,,0.01575492,C
,,0.02238962,,,,,,,,,,,,,,,,,,,,0.01569831,C
,,0.01655579,,,,,,,,,,,,,,,,,,,,0.01605356,C
,,0.01091456,,,,,,,,,,,,,,,,,,,,0.0105092,C
,,0.02169243,,,,,,,,,,,,,,,,,,,,0.00510891,C
,,0.02169243,,,,,,,,,,,,,,,,,,,,0.01022394,C
,,0.02169243,,,,,,,,,,,,,,,,,,,,0.01561116,C
,,0.02183643,,,,,,,,,,,,,,,,,,,,0.01075149,C
,,0.02723928,,,,,,,,,,,,,,,,,,,,0.01065889,C
,,0.02169243,,,,,,,,,,,,,,,,,,,,0.00524571,C
,,0.02694776,,,,,,,,,,,,,,,,,,,,0.0103535,C
,,0.02709042,,,,,,,,,,,,,,,,,,,,0.01578843,C
,,0.03281307,,,,,,,,,,,,,,,,,,,,0.01035978,C
,,0.02704121,,,,,,,,,,,,,,,,,,,,0.01043198,C
,,0.02723928,,,,,,,,,,,,,,,,,,,,0.00522954,C
,,0.02189165,,,,,,,,,,,,,,,,,,,,0.01086364,C
,,0.02192673,,,,,,,,,,,,,,,,,,,,0.00509355,C
,,0.0223824,,,,,,,,,,,,,,,,,,,,0.01072665,C
,,0.02178902,,,,,,,,,,,,,,,,,,,,0.00526554,C
,,0.02172454,,,,,,,,,,,,,,,,,,,,0.00554997,C
,,0.02192673,,,,,,,,,,,,,,,,,,,,0.00522954,C
,,0.02184986,,,,,,,,,,,,,,,,,,,,0.00509355,C
,,0.03263066,,,,,,,,,,,,,,,,,,,,0.01035814,C
,,0.02769338,,,,,,,,,,,,,,,,,,,,0.00526554,C
,,0.02172454,,,,,,,,,,,,,,,,,,,,0.01605783,C
,,0.02088819,,,,,,,,,,,,,,,,,,,,0.02141145,C
,,0.02715021,,,,,,,,,,,,,,,,,,,,0.01065889,C
,,0.02194596,,,,,,,,,,,,,,,,,,,,0.00510891,C
,,0.02781111,,,,,,,,,,,,,,,,,,,,0.0104335,C
,,0.01658278,,,,,,,,,,,,,,,,,,,,0.01055852,C
,,0.03856283,,,,,,,,,,,,,,,,,,,,0.01643742,C
,,0.02700834,,,,,,,,,,,,,,,,,,,,0.01111166,C
,,0.03276052,,,,,,,,,,,,,,,,,,,,0.01091116,C
,,0.03310259,,,,,,,,,,,,,,,,,,,,0.01072665,C
,,0.02643276,,,,,,,,,,,,,,,,,,,,0.01115263,C
,,0.02089329,,,,,,,,,,,,,,,,,,,,0.01092534,C
,,0.02628076,,,,,,,,,,,,,,,,,,,,0.00522954,C
,,0.02643276,,,,,,,,,,,,,,,,,,,,0.01033723,C
,,0.02643276,,,,,,,,,,,,,,,,,,,,0.01053544,C
,,0.02628076,,,,,,,,,,,,,,,,,,,,0.01047821,C
,,0.02657455,,,,,,,,,,,,,,,,,,,,0.01047821,C
,,0.02643276,,,,,,,,,,,,,,,,,,,,0.01604813,C
,,0.02628076,,,,,,,,,,,,,,,,,,,,0.01668469,C
,,0.02643276,,,,,,,,,,,,,,,,,,,,0.0169472,C
,,0.01558722,,,,,,,,,,,,,,,,,,,,0.02229308,C
,,0.01562749,,,,,,,,,,,,,,,,,,,,0.01080711,C
,,0.02116337,,,,,,,,,,,,,,,,,,,,0.01115263,C
,,0.01548213,,,,,,,,,,,,,,,,,,,,0.01640972,C
,,0.02084468,,,,,,,,,,,,,,,,,,,,0.01115263,C
,,0.02074102,,,,,,,,,,,,,,,,,,,,0.01668469,C
,,0.02084468,,,,,,,,,,,,,,,,,,,,0.0106577,C
,,0.02074102,,,,,,,,,,,,,,,,,,,,0.01603806,C
,,0.02074102,,,,,,,,,,,,,,,,,,,,0.01634641,C
,,0.02074102,,,,,,,,,,,,,,,,,,,,0.02154767,C
